"title"
"Top U.S. Exports by State(Origin of Movement)"
"Top 25 6-digit HS Commodities Based on 2013 Dollar Value"

"statename","rank","hs6","abbreviatn","val2010","val2011","val2012","val2013","share10","share11","share12","share13","change"
"MISSOURI",18,293399,"HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY",128.94,144.29,59.00,114.99,0.9977,1.0197,0.4236,0.8893,94.90
"MISSOURI",19,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",79.64,138.25,122.04,111.55,0.6162,0.9769,0.8762,0.8626,-8.60
"MISSOURI",20,100590,"CORN (MAIZE), OTHER THAN SEED CORN",134.46,177.69,262.89,110.24,1.0404,1.2557,1.8876,0.8525,-58.07
"MISSOURI",21,380892,"FUNGICIDES, EXC THOSE SPECIFIED IN SUBHEAD. N",59.86,46.52,65.37,108.39,0.4632,0.3287,0.4694,0.8382,65.81
"MISSOURI",22,230310,"RESIDUES OF STARCH MFR AND SIMILAR RESIDUES",11.45,1.01,34.51,101.64,0.0886,0.0071,0.2478,0.7860,194.54
"MISSOURI",23,841850,"REFRIGERATING/FREEZING DISPLAY COUNTERS ETC",93.60,96.30,107.03,99.71,0.7242,0.6805,0.7685,0.7711,-6.84
"MISSOURI",24,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",84.91,88.01,86.17,88.64,0.6570,0.6219,0.6187,0.6855,2.87
"MISSOURI",25,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",301.27,120.88,190.16,86.28,2.3310,0.8542,1.3653,0.6673,-54.63
"MISSISSIPPI",0,000000,"World",8223.95,10931.44,11786.81,12367.52,0.6433,0.7385,0.7626,0.7833,4.93
"MISSISSIPPI",0,000025,"Top 25",4826.25,6688.53,8221.20,8783.38,58.6853,61.1862,69.7492,71.0197,6.84
"MISSISSIPPI",1,271019,"PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO",1581.75,2672.65,2719.23,3070.38,19.2335,24.4492,23.0701,24.8262,12.91
"MISSISSIPPI",2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0.00,0.00,1114.88,1115.45,0.0000,0.0000,9.4587,9.0191,0.05
"MISSISSIPPI",3,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",773.52,1063.33,922.50,795.64,9.4057,9.7273,7.8266,6.4333,-13.75
"MISSISSIPPI",4,520100,"COTTON, NOT CARDED OR COMBED",451.10,551.28,705.38,550.75,5.4852,5.0431,5.9845,4.4532,-21.92
"MISSISSIPPI",5,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",443.86,490.43,469.58,521.20,5.3972,4.4865,3.9839,4.2142,10.99
"MISSISSIPPI",6,870323,"PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV",24.82,133.24,252.41,270.36,0.3017,1.2189,2.1415,2.1861,7.11
"MISSISSIPPI",7,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",66.96,132.32,117.54,267.50,0.8142,1.2105,0.9972,2.1629,127.58
"MISSISSIPPI",8,020714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",268.49,193.15,226.05,225.84,3.2647,1.7669,1.9178,1.8261,-0.09
"MISSISSIPPI",9,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",75.54,71.92,103.24,223.47,0.9186,0.6579,0.8759,1.8069,116.45
"MISSISSIPPI",10,310530,"DIAMMONIUM HYDROGENORTHOPHOSPHATE (DAP)",81.10,176.91,197.16,178.92,0.9861,1.6183,1.6727,1.4467,-9.25
"MISSISSIPPI",11,902131,"ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T",0.00,0.26,0.00,172.04,0.0000,0.0024,0.0000,1.3910,0.00
"MISSISSIPPI",12,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",84.36,102.53,127.21,158.93,1.0257,0.9379,1.0793,1.2851,24.93
"MISSISSIPPI",13,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",129.61,123.24,164.24,144.04,1.5761,1.1274,1.3934,1.1646,-12.30
"MISSISSIPPI",14,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",126.59,141.84,133.90,117.63,1.5393,1.2975,1.1360,0.9511,-12.15
"MISSISSIPPI",15,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",169.14,150.85,136.61,116.04,2.0567,1.3800,1.1590,0.9383,-15.05
"MISSISSIPPI",16,290243,"PARA-XYLENE",160.85,163.54,159.12,110.33,1.9558,1.4961,1.3500,0.8921,-30.66
"MISSISSIPPI",17,390410,"POLYVINYL CHLORIDE, NOT MIXED WITH OTHER SUBS",93.70,121.09,134.38,99.31,1.1394,1.1077,1.1401,0.8030,-26.10
"MISSISSIPPI",18,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",8.34,26.24,57.71,93.52,0.1014,0.2401,0.4896,0.7562,62.04
"MISSISSIPPI",19,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",78.21,76.40,81.84,91.38,0.9511,0.6989,0.6944,0.7389,11.65
"MISSISSIPPI",20,320619,"PIGMENTS & PREPS BASED ON TITANIUM DIOXIDE,NE",0.01,0.48,0.17,89.05,0.0001,0.0044,0.0014,0.7201,52141.95
"MISSISSIPPI",21,271311,"PETROLEUM COKE, NOT CALCINED",103.51,157.00,108.91,82.79,1.2587,1.4363,0.9240,0.6695,-23.98
"MISSISSIPPI",22,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",70.90,81.47,78.78,78.74,0.8621,0.7453,0.6684,0.6367,-0.05
"MISSISSIPPI",23,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",22.87,8.54,70.60,74.43,0.2781,0.0781,0.5990,0.6018,5.43
"MISSISSIPPI",24,020713,"CHICKEN CUTS & EDIBLE OFFAL (INCL LIVER) FRSH",10.09,19.85,59.50,69.16,0.1227,0.1816,0.5048,0.5592,16.24
"MISSISSIPPI",25,848120,"VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS",0.94,29.96,80.27,66.49,0.0114,0.2741,0.6810,0.5376,-17.17
"MONTANA",0,000000,"World",1393.46,1587.30,1576.88,1498.59,0.1090,0.1072,0.1020,0.0949,-4.96
"MONTANA",0,000025,"Top 25",845.31,923.30,985.53,991.29,60.6628,58.1681,62.4990,66.1482,0.58
"MONTANA",1,270119,"COAL NESOI, NOT AGGLOMERATED",108.87,153.34,151.32,143.17,7.8133,9.6606,9.5962,9.5537,-5.39
"MONTANA",2,282550,"COPPER OXIDES AND HYDROXIDES",149.94,172.20,133.79,118.60,10.7605,10.8485,8.4843,7.9142,-11.35
"MONTANA",3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0.00,0.00,121.06,84.72,0.0000,0.0000,7.6773,5.6531,-30.02
"MONTANA",4,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",0.00,21.83,70.34,74.21,0.0000,1.3753,4.4606,4.9518,5.50
"MONTANA",5,285000,"HYDRIDS/NITRIDS/AZIDS/SILICIDS ETC W/NT CHEM",107.15,105.45,65.78,60.74,7.6894,6.6432,4.1714,4.0531,-7.66
"MONTANA",6,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",16.94,20.30,63.36,50.94,1.2156,1.2790,4.0181,3.3991,-19.61
"MONTANA",7,848620,"MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I",116.24,80.69,68.15,44.13,8.3419,5.0835,4.3217,2.9451,-35.24
"MONTANA",8,280461,"SILICON CONTAIN BY WT NT < 99.99% OF SILICON",111.06,55.82,22.91,40.47,7.9700,3.5168,1.4528,2.7007,76.67
"MONTANA",9,252329,"PORTLAND CEMENT EXCEPT WHITE PORTLAND CEMENT",31.54,30.65,41.40,39.04,2.2634,1.9310,2.6252,2.6051,-5.69
"MONTANA",10,071310,"PEAS, DRIED SHELLED, INCLUDING SEED",1.50,9.80,25.33,38.93,0.1075,0.6176,1.6064,2.5977,53.68
"MONTANA",11,071340,"LENTILS, DRIED SHELLED, INCLUDING SEED",5.85,11.22,25.40,30.64,0.4198,0.7068,1.6108,2.0445,20.62
"MONTANA",12,870324,"PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC",38.28,47.27,36.02,30.50,2.7473,2.9783,2.2844,2.0355,-15.32
"MONTANA",13,240220,"CIGARETTES CONTAINING TOBACCO",0.00,0.00,0.00,26.39,0.0000,0.0000,0.0000,1.7608,0.00
"MONTANA",14,252620,"NATURAL STEATITE AND TALC, CRUSHED OR POWDERE",23.69,22.64,24.15,23.70,1.7002,1.4263,1.5313,1.5817,-1.83
"MONTANA",15,100199,"WHEAT AND MESLIN, NESOI",0.00,0.00,10.56,22.70,0.0000,0.0000,0.6697,1.5146,114.93
"MONTANA",16,261390,"MOLYBDENUM ORES AND CONCENTRATES NOT ROASTED",2.57,1.77,2.04,22.61,0.1848,0.1115,0.1292,1.5090,1010.04
"MONTANA",17,841989,"MACHINE ETC FOR MAT'L TREATMENT BY TEMP CONT",0.21,0.20,27.01,21.43,0.0152,0.0127,1.7126,1.4303,-20.63
"MONTANA",18,190219,"PASTA, UNCOOKED, NOT STUFFED ETC., NESOI",13.77,19.38,21.73,19.47,0.9880,1.2209,1.3783,1.2992,-10.42
"MONTANA",19,110710,"MALT, NOT ROASTED",1.75,0.90,18.79,17.37,0.1257,0.0565,1.1916,1.1593,-7.54
"MONTANA",20,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",7.64,8.70,10.68,15.68,0.5481,0.5483,0.6774,1.0461,46.76
"MONTANA",21,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",41.78,40.35,9.54,14.45,2.9986,2.5417,0.6053,0.9645,51.43
"MONTANA",22,940600,"PREFABRICATED BUILDINGS",1.61,1.23,0.87,14.21,0.1154,0.0772,0.0550,0.9481,1539.63
"MONTANA",23,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",22.75,26.97,14.04,13.84,1.6324,1.6989,0.8904,0.9232,-1.47
"MONTANA",24,260300,"COPPER ORES AND CONCENTRATES",31.73,55.39,0.53,11.84,2.2770,3.4896,0.0333,0.7901,2152.52
"MONTANA",25,271113,"BUTANES, LIQUEFIED",10.43,37.21,20.75,11.51,0.7487,2.3441,1.3156,0.7678,-44.54
"NORTH CAROLINA",0,000000,"World",24917.91,27007.21,28832.67,29304.36,1.9490,1.8245,1.8653,1.8560,1.64
"NORTH CAROLINA",0,000025,"Top 25",7136.74,8515.02,9175.54,9268.34,28.6410,31.5287,31.8234,31.6279,1.01
"NORTH CAROLINA",1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1279.63,933.51,1064.10,1055.89,5.1354,3.4565,3.6906,3.6032,-0.77
"NORTH CAROLINA",2,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",430.50,630.50,981.90,820.70,1.7277,2.3346,3.4055,2.8006,-16.42
"NORTH CAROLINA",3,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",608.34,735.05,745.92,731.99,2.4414,2.7217,2.5871,2.4979,-1.87
"NORTH CAROLINA",4,870120,"ROAD TRACTORS FOR SEMI-TRAILERS",160.51,363.68,642.78,616.71,0.6442,1.3466,2.2294,2.1045,-4.06
"NORTH CAROLINA",5,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",594.73,640.82,558.18,569.35,2.3867,2.3728,1.9359,1.9429,2.00
"NORTH CAROLINA",6,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",440.79,533.67,504.94,466.70,1.7690,1.9760,1.7513,1.5926,-7.57
"NORTH CAROLINA",7,520512,"COT YARN, 85% COT, NO RETAIL, OV 14NM NOT OV",347.20,635.69,366.89,452.90,1.3934,2.3538,1.2725,1.5455,23.44
"NORTH CAROLINA",8,854140,"PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL",375.58,345.90,432.19,437.49,1.5073,1.2808,1.4990,1.4929,1.23
"NORTH CAROLINA",9,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",161.00,320.16,366.12,321.68,0.6461,1.1854,1.2698,1.0977,-12.14
"NORTH CAROLINA",10,020329,"MEAT OF SWINE, NESOI, FROZEN",264.70,363.78,292.63,303.42,1.0623,1.3470,1.0149,1.0354,3.69
"NORTH CAROLINA",11,284420,"URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.",492.09,279.74,205.91,278.77,1.9748,1.0358,0.7141,0.9513,35.39
"NORTH CAROLINA",12,550953,"YRN N SW TH SYN ST FB N RT SL PLY S F MIX M/S",196.71,305.99,270.46,273.62,0.7894,1.1330,0.9381,0.9337,1.17
"NORTH CAROLINA",13,240220,"CIGARETTES CONTAINING TOBACCO",356.45,363.64,294.82,267.66,1.4305,1.3464,1.0225,0.9134,-9.21
"NORTH CAROLINA",14,900110,"OPTICAL FIBERS, OPTICAL FIBER BUNDLES AND CAB",184.41,241.64,349.39,265.95,0.7401,0.8947,1.2118,0.9075,-23.88
"NORTH CAROLINA",15,847590,"PARTS OF MACH FOR ASSMBL ELEC LAMP ETC MFG GL",69.36,127.78,200.10,247.77,0.2783,0.4731,0.6940,0.8455,23.82
"NORTH CAROLINA",16,020714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",121.21,154.73,157.23,237.22,0.4864,0.5729,0.5453,0.8095,50.87
"NORTH CAROLINA",17,840820,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN",17.07,99.82,141.10,234.43,0.0685,0.3696,0.4894,0.8000,66.15
"NORTH CAROLINA",18,870423,"TRUCK, DIESEL ENG, GVW > 20 METRIC TONS",62.28,190.51,281.77,232.39,0.2500,0.7054,0.9773,0.7930,-17.53
"NORTH CAROLINA",19,280920,"PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS",20.78,32.28,77.14,230.38,0.0834,0.1195,0.2676,0.7862,198.63
"NORTH CAROLINA",20,854470,"INSULATED OPTICAL FIBER CABLES WITH INDVULY S",176.81,188.18,208.94,220.41,0.7096,0.6968,0.7247,0.7521,5.49
"NORTH CAROLINA",21,842952,"MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS",166.86,258.29,325.07,216.70,0.6697,0.9564,1.1274,0.7395,-33.33
"NORTH CAROLINA",22,848180,"TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL",176.44,209.62,225.74,209.48,0.7081,0.7762,0.7829,0.7148,-7.20
"NORTH CAROLINA",23,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",189.07,348.15,182.73,200.45,0.7588,1.2891,0.6338,0.6840,9.70
"NORTH CAROLINA",24,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",120.79,99.41,122.21,189.57,0.4847,0.3681,0.4239,0.6469,55.12
"NORTH CAROLINA",25,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",123.43,112.50,177.27,186.70,0.4953,0.4166,0.6148,0.6371,5.32
"NORTH DAKOTA",0,000000,"World",2532.21,3392.61,4308.69,3714.50,0.1981,0.2292,0.2788,0.2353,-13.79
"NORTH DAKOTA",0,000025,"Top 25",1560.81,2061.06,3289.28,2789.56,61.6385,60.7515,76.3407,75.0992,-15.19
"NORTH DAKOTA",1,270900,"CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER",226.19,697.83,1128.20,720.63,8.9327,20.5691,26.1844,19.4004,-36.13
"NORTH DAKOTA",2,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",245.44,307.25,357.02,274.49,9.6927,9.0564,8.2860,7.3897,-23.12
"NORTH DAKOTA",3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0.00,0.00,177.93,196.54,0.0000,0.0000,4.1296,5.2911,10.46
"NORTH DAKOTA",4,870190,"TRACTORS, NESOI",168.75,194.25,183.12,164.78,6.6640,5.7257,4.2500,4.4362,-10.01
"NORTH DAKOTA",5,382600,"BIODIESEL AND MIXES CONTAIN LT 70% PETROL OIL",0.00,0.00,120.38,155.88,0.0000,0.0000,2.7939,4.1965,29.49
"NORTH DAKOTA",6,870130,"TRACK-LAYING TRACTORS",38.37,44.22,90.84,142.77,1.5152,1.3033,2.1082,3.8436,57.17
"NORTH DAKOTA",7,843230,"SEEDERS, PLANTERS AND TRANSPLANTERS",71.21,96.48,116.32,122.30,2.8120,2.8438,2.6997,3.2925,5.14
"NORTH DAKOTA",8,220720,"ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR",13.77,29.78,109.27,105.16,0.5437,0.8778,2.5361,2.8312,-3.76
"NORTH DAKOTA",9,100199,"WHEAT AND MESLIN, NESOI",0.00,0.00,138.70,105.12,0.0000,0.0000,3.2191,2.8300,-24.21
"NORTH DAKOTA",10,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",50.42,72.25,89.78,81.62,1.9910,2.1296,2.0836,2.1974,-9.08
"NORTH DAKOTA",11,100590,"CORN (MAIZE), OTHER THAN SEED CORN",82.35,59.11,84.03,75.65,3.2521,1.7424,1.9503,2.0366,-9.98
"NORTH DAKOTA",12,110710,"MALT, NOT ROASTED",70.26,47.08,94.01,67.92,2.7748,1.3878,2.1818,1.8284,-27.75
"NORTH DAKOTA",13,271113,"BUTANES, LIQUEFIED",15.65,41.27,56.49,63.29,0.6182,1.2166,1.3110,1.7038,12.04
"NORTH DAKOTA",14,151411,"RAPESEED/COLZA OIL & FRACTIONS, LW ERUCIC ACI",204.46,72.58,128.00,62.71,8.0744,2.1393,2.9707,1.6883,-51.01
"NORTH DAKOTA",15,120600,"SUNFLOWER SEEDS, WHETHER OR NOT BROKEN",52.48,46.98,40.46,61.21,2.0725,1.3848,0.9390,1.6480,51.31
"NORTH DAKOTA",16,842952,"MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRS",52.13,85.56,63.68,59.51,2.0586,2.5219,1.4780,1.6021,-6.55
"NORTH DAKOTA",17,290110,"ACYCLIC HYDROCARBONS, SATURATED",28.41,9.15,45.76,59.17,1.1219,0.2696,1.0621,1.5928,29.29
"NORTH DAKOTA",18,120190,"SOYBEANS, NESOI",0.00,0.00,20.03,48.74,0.0000,0.0000,0.4648,1.3122,143.38
"NORTH DAKOTA",19,071310,"PEAS, DRIED SHELLED, INCLUDING SEED",53.05,50.43,29.60,45.35,2.0951,1.4865,0.6869,1.2209,53.23
"NORTH DAKOTA",20,071339,"BEANS NESOI, DRIED SHELLED, INCLUDING SEED",28.54,29.42,47.97,41.17,1.1271,0.8670,1.1132,1.1083,-14.17
"NORTH DAKOTA",21,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",30.81,25.65,25.51,33.58,1.2167,0.7561,0.5920,0.9041,31.67
"NORTH DAKOTA",22,843149,"PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.",48.87,58.67,53.18,27.32,1.9300,1.7295,1.2343,0.7356,-48.62
"NORTH DAKOTA",23,120510,"LOW ERUCIC ACID RAPE/COLZA SEEDS W/NOT BROKEN",51.36,54.11,40.95,27.11,2.0283,1.5949,0.9505,0.7298,-33.80
"NORTH DAKOTA",24,853710,"CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10",13.65,21.67,20.91,24.08,0.5389,0.6386,0.4853,0.6484,15.17
"NORTH DAKOTA",25,843290,"AGRIC HORT/FOREST MACHY & LAWN/GROUND ROLLER",14.65,17.33,27.14,23.44,0.5787,0.5110,0.6299,0.6311,-13.62
"NEBRASKA",0,000000,"World",5820.96,7581.82,7458.64,7389.40,0.4553,0.5122,0.4825,0.4680,-0.93
"NEBRASKA",0,000025,"Top 25",3122.57,4216.06,4668.65,4651.11,53.6435,55.6076,62.5939,62.9430,-0.38
"NEBRASKA",1,843351,"COMBINE HARVESTER-THRESHERS",433.00,572.70,583.27,580.84,7.4386,7.5536,7.8201,7.8605,-0.42
"NEBRASKA",2,020130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",338.82,437.28,435.03,490.18,5.8206,5.7675,5.8325,6.6335,12.68
"NEBRASKA",3,120190,"SOYBEANS, NESOI",0.00,0.00,639.23,425.97,0.0000,0.0000,8.5703,5.7646,-33.36
"NEBRASKA",4,271121,"NATURAL GAS, GASEOUS",272.63,419.66,245.54,404.59,4.6836,5.5351,3.2920,5.4753,64.78
"NEBRASKA",5,020230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",201.24,278.29,321.37,321.14,3.4571,3.6704,4.3086,4.3459,-0.07
"NEBRASKA",6,842481,"AGRICULTURAL OR HORTICULTURAL MECH SPRAYERS E",186.78,235.60,242.98,284.85,3.2087,3.1075,3.2577,3.8548,17.23
"NEBRASKA",7,410150,"WHOLE HIDES & SKINS, OF A WT >16KG BOVINE/EQU",149.50,231.27,236.37,256.94,2.5683,3.0503,3.1691,3.4771,8.70
"NEBRASKA",8,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",38.37,41.32,46.10,172.53,0.6591,0.5450,0.6181,2.3349,274.26
"NEBRASKA",9,300230,"VACCINES FOR VETRINARY MEDICINE",115.63,143.60,158.27,163.22,1.9864,1.8940,2.1220,2.2088,3.13
"NEBRASKA",10,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",76.33,120.19,110.65,162.01,1.3113,1.5853,1.4835,2.1925,46.42
"NEBRASKA",11,100590,"CORN (MAIZE), OTHER THAN SEED CORN",438.29,646.85,575.35,144.08,7.5295,8.5316,7.7139,1.9498,-74.96
"NEBRASKA",12,020319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",148.09,189.32,167.73,142.90,2.5441,2.4970,2.2488,1.9338,-14.81
"NEBRASKA",13,020329,"MEAT OF SWINE, NESOI, FROZEN",178.22,240.77,201.86,132.80,3.0617,3.1757,2.7064,1.7972,-34.21
"NEBRASKA",14,901831,"SYRINGES, WITH OR WITHOUT NEEDLES; PTS & ACCE",69.55,76.93,82.54,130.06,1.1948,1.0147,1.1066,1.7600,57.57
"NEBRASKA",15,410120,"WL HIDES&SKIN, WT/SKI<=8KG DRD/10 DRY-SALT/16",144.83,124.64,112.05,118.22,2.4880,1.6440,1.5023,1.5998,5.50
"NEBRASKA",16,020220,"MEAT, BOVINE CUTS WITH BONE IN, FROZEN",58.64,67.14,57.65,101.10,1.0074,0.8856,0.7729,1.3682,75.38
"NEBRASKA",17,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT P",17.38,19.79,13.74,88.67,0.2986,0.2610,0.1842,1.2000,545.36
"NEBRASKA",18,380893,"HERBCD, ANTISPROUT. PROD. & PLANT-GRWTH REG.",28.37,21.13,26.79,85.41,0.4873,0.2787,0.3592,1.1559,218.81
"NEBRASKA",19,380892,"FUNGICIDES, EXC THOSE SPECIFIED IN SUBHEAD. N",24.62,45.36,76.02,78.96,0.4230,0.5983,1.0193,1.0686,3.86
"NEBRASKA",20,380891,"INSECTICIDES, EXC THOSE SPECIFIED IN SUBHEAD.",13.09,37.63,40.67,73.79,0.2248,0.4963,0.5453,0.9987,81.43
"NEBRASKA",21,120810,"FLOURS AND MEALS OF SOYBEANS",5.47,44.62,95.42,65.54,0.0940,0.5885,1.2793,0.8870,-31.31
"NEBRASKA",22,871639,"TRAILERS & SEMI-TRAILER F TRANS CDS NESOI",28.32,43.79,36.44,58.81,0.4866,0.5776,0.4885,0.7959,61.41
"NEBRASKA",23,853690,"ELECT APPR F PRTCT TO ELECT CIRCT NOV 1000 V",31.19,36.96,52.39,58.19,0.5358,0.4875,0.7024,0.7874,11.06
"NEBRASKA",24,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",102.89,108.55,64.90,56.01,1.7675,1.4318,0.8701,0.7579,-13.70
"NEBRASKA",25,170260,"FRUCTOSE, NESOI & SYRUP, OV 50% FRUCTOSE IN D",21.34,32.65,46.29,54.30,0.3666,0.4306,0.6207,0.7348,17.29
"NEW HAMPSHIRE",0,000000,"World",4368.16,4296.88,3488.61,4275.89,0.3417,0.2903,0.2257,0.2708,22.57
"NEW HAMPSHIRE",0,000025,"Top 25",1355.99,1434.42,1235.72,2127.39,31.0427,33.3827,35.4215,49.7531,72.16
"NEW HAMPSHIRE",1,270900,"CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER",0.00,0.00,1.52,764.56,0.0000,0.0000,0.0437,17.8806,50056.15
"NEW HAMPSHIRE",2,851712,"PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS",16.16,18.32,63.37,179.68,0.3700,0.4263,1.8166,4.2023,183.53
"NEW HAMPSHIRE",3,846693,"PARTS AND ACCESSORIES FOR USE WITH MACH TOOL",166.65,201.04,144.23,145.83,3.8151,4.6788,4.1343,3.4105,1.11
"NEW HAMPSHIRE",4,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",27.62,97.29,114.69,142.39,0.6323,2.2643,3.2875,3.3302,24.16
"NEW HAMPSHIRE",5,851770,"PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC",265.81,186.50,23.57,66.34,6.0852,4.3405,0.6756,1.5514,181.45
"NEW HAMPSHIRE",6,844332,"PRINTERS/ COPIERS/FAX MACH, NT COMB, CONNCT T",114.34,86.30,70.02,65.83,2.6175,2.0085,2.0070,1.5396,-5.97
"NEW HAMPSHIRE",7,901580,"SURVEYING INSTRUMENTS AND APPLIANCES, NESOI E",33.65,29.32,35.41,64.08,0.7704,0.6824,1.0151,1.4987,80.95
"NEW HAMPSHIRE",8,853400,"PRINTED CIRCUITS",38.21,34.73,61.06,62.12,0.8748,0.8083,1.7501,1.4528,1.74
"NEW HAMPSHIRE",9,720449,"FERROUS WASTE & SCRAP NESOI",62.32,87.72,73.51,56.55,1.4267,2.0414,2.1070,1.3226,-23.06
"NEW HAMPSHIRE",10,845690,"MACH TOOL,WRK ANY MATERIAL BY REMOVAL OF MATR",33.08,29.42,44.67,56.14,0.7573,0.6847,1.2805,1.3130,25.67
"NEW HAMPSHIRE",11,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",43.92,59.61,50.59,55.15,1.0055,1.3873,1.4501,1.2899,9.02
"NEW HAMPSHIRE",12,902750,"INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO",110.96,111.65,61.42,49.30,2.5402,2.5984,1.7605,1.1529,-19.73
"NEW HAMPSHIRE",13,711299,"WASTE AND SCRAP OF PRECIOUS METAL NESOI",10.14,23.33,9.14,39.42,0.2321,0.5431,0.2619,0.9220,331.50
"NEW HAMPSHIRE",14,853921,"TUNGSTEN HALOGEN ELECTRIC FILAMENT LAMPS",35.25,35.57,36.90,38.86,0.8069,0.8278,1.0577,0.9088,5.31
"NEW HAMPSHIRE",15,851762,"MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE",23.99,25.37,61.30,34.70,0.5493,0.5904,1.7572,0.8116,-43.39
"NEW HAMPSHIRE",16,392690,"ARTICLES OF PLASTICS, NESOI",39.03,39.53,39.55,34.12,0.8935,0.9200,1.1336,0.7981,-13.71
"NEW HAMPSHIRE",17,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",33.29,47.43,38.72,33.52,0.7620,1.1038,1.1098,0.7838,-13.43
"NEW HAMPSHIRE",18,854449,"INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI",19.20,22.06,27.41,31.15,0.4396,0.5134,0.7857,0.7284,13.63
"NEW HAMPSHIRE",19,847330,"PARTS & ACCESSORIES FOR ADP MACHINES & UNITS",93.34,99.96,105.08,30.81,2.1367,2.3263,3.0120,0.7206,-70.68
