statename,rank,hs6,abbreviatn,val2010,val2011,val2012,val2013,share10,share11,share12,share13,change
MISSISSIPPI,13,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",43.21,46.05,70.09,108.15,0.2714,0.225,0.3392,0.5412,54.29
MISSISSIPPI,14,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",29.5,45.94,76.17,107.08,0.1853,0.2244,0.3686,0.5358,40.57
MISSISSIPPI,15,870120,ROAD TRACTORS FOR SEMI-TRAILERS,43.77,50.61,70.56,103.77,0.275,0.2473,0.3414,0.5193,47.07
MISSISSIPPI,16,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,81.69,50.25,73.76,101.21,0.5131,0.2455,0.3569,0.5065,37.22
MISSISSIPPI,17,844331,"MACH WHICH PERFORM 2-PLUS OF PRINT, COPY, FAX",94.39,137.7,133.78,96.76,0.5929,0.6727,0.6473,0.4842,-27.67
MISSISSIPPI,18,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",79,92.87,121.38,95.42,0.4963,0.4537,0.5873,0.4775,-21.39
MISSISSIPPI,19,844332,"PRINTERS/ COPIERS/FAX MACH, NT COMB, CONNCT T",30.26,58.74,93.4,94.15,0.1901,0.287,0.4519,0.4712,0.81
MISSISSIPPI,20,851631,ELECTRIC HAIR DRYERS,90.75,85.91,81.89,88.43,0.5701,0.4197,0.3963,0.4425,7.98
MISSISSIPPI,21,851679,"OTHER ELECTROTHERMIC APPLIANCES, DOMESTIC",75.91,83.2,114.15,86.37,0.4768,0.4064,0.5523,0.4322,-24.34
MISSISSIPPI,22,940360,"WOODEN FURNITURE, NESOI",103.06,101.53,90.39,81.47,0.6474,0.496,0.4374,0.4077,-9.86
MISSISSIPPI,23,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",120.26,90.8,98.06,78.93,0.7554,0.4436,0.4745,0.395,-19.51
MISSISSIPPI,24,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",19.67,35.95,173.06,75.9,0.1235,0.1756,0.8374,0.3798,-56.14
MISSISSIPPI,25,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,40,52.72,56.03,74.66,0.2513,0.2575,0.2711,0.3736,33.24
MONTANA,0,0,World,4680.29,5615.2,5592.91,5745.63,0.2445,0.2543,0.2458,0.2534,2.73
MONTANA,0,25,Top 25,4196.36,4978.94,4842.55,5129.05,89.6603,88.6689,86.5838,89.2688,5.92
MONTANA,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,3609.76,4396.98,4238.48,4319.58,77.1269,78.3049,75.7832,75.1803,1.91
MONTANA,2,711292,PLAT WST A SCRP NT CNTNG OTH PREC MTLS,0,52.53,97.44,135.38,0,0.9355,1.7421,2.3563,38.95
MONTANA,3,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",104.7,150.24,172.35,130.34,2.2371,2.6756,3.0815,2.2685,-24.37
MONTANA,4,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,152.75,85.62,29.72,71.51,3.2638,1.5248,0.5315,1.2445,140.57
MONTANA,5,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",34.86,28.45,39.96,65.64,0.7448,0.5066,0.7145,1.1424,64.24
MONTANA,6,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,12.38,22.19,43.8,44.55,0.2645,0.3951,0.7832,0.7753,1.7
MONTANA,7,271121,"NATURAL GAS, GASEOUS",142.65,85.73,43.58,42.92,3.0478,1.5267,0.7792,0.7471,-1.51
MONTANA,8,240220,CIGARETTES CONTAINING TOBACCO,0.49,0.48,0.51,41.56,0.0105,0.0086,0.0091,0.7233,8048.41
MONTANA,9,271112,"PROPANE, LIQUEFIED",48.43,52.88,26.14,31.58,1.0349,0.9416,0.4674,0.5496,20.82
MONTANA,10,690919,CERAMIC WARES FOR LABORATORY ETC USE NESOI,2.69,5.4,7.82,26.55,0.0574,0.0962,0.1398,0.462,239.4
MONTANA,11,441012,"ORIENTED STRAND BOARD (OSB), OF WOOD",16.16,10.63,18.83,23.77,0.3453,0.1893,0.3366,0.4136,26.24
MONTANA,12,730429,"CASING AND TUBING,OIL,GAS DRILLING, IRON OR S",17.3,19,15.04,22.7,0.3697,0.3383,0.2689,0.395,50.93
MONTANA,13,100199,"WHEAT AND MESLIN, NESOI",0,0,10.75,21.67,0,0,0.1922,0.3772,101.66
MONTANA,14,440310,"WOOD IN THE ROUGH, TREATED PAINT ETC PRESERVA",8.81,10.16,14.28,21.23,0.1882,0.181,0.2554,0.3694,48.61
MONTANA,15,291899,"CARBOX. ACID W/ ADD'TL OXY FUNC & ANHYD, HALI",0.72,0,10.33,17.87,0.0154,0.0001,0.1847,0.3111,73.06
MONTANA,16,281410,ANHYDROUS AMMONIA,8.43,12.1,12.41,13.77,0.1802,0.2154,0.222,0.2397,10.92
MONTANA,17,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",7.59,10.61,7.93,13.21,0.1623,0.1889,0.1417,0.2299,66.63
MONTANA,18,290511,METHANOL (METHYL ALCOHOL),0,4.28,7.99,12.54,0,0.0761,0.1428,0.2183,56.99
MONTANA,19,843230,"SEEDERS, PLANTERS AND TRANSPLANTERS",5.21,5.69,8.95,12.11,0.1113,0.1014,0.16,0.2107,35.33
MONTANA,20,630790,"MADE-UP TEXTILE ARTICLES, NESOI",11.68,12.04,12.26,11.44,0.2495,0.2144,0.2192,0.1991,-6.7
MONTANA,21,261690,"PRECIOUS METAL ORES & CONCENTRATES, EXCEPT SI",0,0,0,10.74,0,0,0,0.1869,0
MONTANA,22,681599,OTH ARTICLES OF STONE OR OTH MIN SUBSTNCES NE,0.03,0,0.04,10.4,0.0007,0,0.0007,0.1809,27077.13
MONTANA,23,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,0,0.53,7.82,9.64,0,0.0094,0.1398,0.1678,23.26
MONTANA,24,870190,"TRACTORS, NESOI",3.49,3.96,5.7,9.43,0.0746,0.0705,0.102,0.1641,65.25
MONTANA,25,310420,POTASSIUM CHLORIDE,8.21,9.47,10.42,8.94,0.1755,0.1686,0.1863,0.1556,-14.21
NORTH CAROLINA,0,0,World,42490.22,47870.91,49561.95,49671.13,2.2201,2.168,2.1782,2.1905,0.22
NORTH CAROLINA,0,25,Top 25,15015.47,15869.43,14703.95,16074.27,35.3387,33.1505,29.6678,32.3614,9.32
NORTH CAROLINA,1,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,1317.24,1714.16,1484.32,2756.83,3.1001,3.5808,2.9949,5.5502,85.73
NORTH CAROLINA,2,841191,TURBOJET AND TURBOPROLLER PARTS,1096.53,1158.08,1440.84,1740.46,2.5807,2.4192,2.9072,3.504,20.79
NORTH CAROLINA,3,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",3797.52,4055.17,2523.09,1699.57,8.9374,8.471,5.0908,3.4217,-32.64
NORTH CAROLINA,4,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",1274.4,1116.03,922.12,978.97,2.9993,2.3313,1.8605,1.9709,6.17
NORTH CAROLINA,5,620342,"MEN'S OR BOYS' TROUSERS ETC, NOT KNIT, COTTON",614.76,731.24,787.2,767.41,1.4468,1.5275,1.5883,1.545,-2.51
NORTH CAROLINA,6,610910,"T-SHIRTS, SINGLETS, TANK TOPS ETC, KNIT ETC C",636.45,799.32,751.66,753.77,1.4979,1.6697,1.5166,1.5175,0.28
NORTH CAROLINA,7,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",798.59,983.91,755.43,726.02,1.8795,2.0553,1.5242,1.4616,-3.89
NORTH CAROLINA,8,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,1156.67,565.71,841.93,697.87,2.7222,1.1817,1.6987,1.405,-17.11
NORTH CAROLINA,9,880240,"AIRPLANE & OT A/C, UNLADEN WEIGHT > 15,000 KG",52,49,0,639.15,0.1224,0.1024,0,1.2868,0
NORTH CAROLINA,10,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",352.46,430.47,527,589.79,0.8295,0.8992,1.0633,1.1874,11.91
NORTH CAROLINA,11,621210,"BRASSIERES, KNIT OR CROCHETED OR NOT",511.61,486.18,426.04,438.82,1.2041,1.0156,0.8596,0.8834,3
NORTH CAROLINA,12,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",491.37,478.21,444.84,388.29,1.1564,0.999,0.8975,0.7817,-12.71
NORTH CAROLINA,13,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",272.76,280.73,359.15,361.07,0.6419,0.5864,0.7246,0.7269,0.54
NORTH CAROLINA,14,610711,"MEN'S OR BOYS' UNDERPANTS AND BRIEFS COTTON,",286.04,284.4,274.17,356.84,0.6732,0.5941,0.5532,0.7184,30.15
NORTH CAROLINA,15,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",211.52,274.8,342.45,352.78,0.4978,0.574,0.691,0.7102,3.01
NORTH CAROLINA,16,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",306.56,339.85,336.82,335.59,0.7215,0.7099,0.6796,0.6756,-0.37
NORTH CAROLINA,17,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,170.21,287.57,349.24,308.45,0.4006,0.6007,0.7047,0.621,-11.68
NORTH CAROLINA,18,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",327.11,223.07,291.68,297.83,0.7699,0.466,0.5885,0.5996,2.11
NORTH CAROLINA,19,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",155.46,157.97,200.3,288.98,0.3659,0.33,0.4041,0.5818,44.27
NORTH CAROLINA,20,293410,"HETERCYC CMP, UNFUSED THIAZOLE RING IN THE ST",105.73,135.43,231.21,271.17,0.2488,0.2829,0.4665,0.5459,17.29
NORTH CAROLINA,21,611595,"STOCKINGS, SOCKS & OTHER HOSIERY ETC, COTTON",313.2,336.47,311.53,271.04,0.7371,0.7029,0.6286,0.5457,-13
NORTH CAROLINA,22,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",51.72,102.92,153.72,269.73,0.1217,0.215,0.3102,0.543,75.47
NORTH CAROLINA,23,392690,"ARTICLES OF PLASTICS, NESOI",174.5,199.53,211.93,262.73,0.4107,0.4168,0.4276,0.5289,23.97
NORTH CAROLINA,24,848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO,226.3,220.18,237.8,260.91,0.5326,0.4599,0.4798,0.5253,9.72
NORTH CAROLINA,25,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",314.74,459.05,499.48,260.21,0.7407,0.9589,1.0078,0.5239,-47.9
NORTH DAKOTA,0,0,World,2528.41,3473.63,3906.69,3599.2,0.1321,0.1573,0.1717,0.1587,-7.87
NORTH DAKOTA,0,25,Top 25,1095.36,1382.31,1799.22,1946.83,43.322,39.7943,46.0549,54.0906,8.2
NORTH DAKOTA,1,120510,LOW ERUCIC ACID RAPE/COLZA SEEDS W/NOT BROKEN,222.1,332.8,207.32,199.18,8.7843,9.5807,5.3069,5.534,-3.93
NORTH DAKOTA,2,281410,ANHYDROUS AMMONIA,108.64,138.15,179.17,187.71,4.2966,3.9772,4.5863,5.2154,4.77
NORTH DAKOTA,3,711292,PLAT WST A SCRP NT CNTNG OTH PREC MTLS,85.53,142.61,157.22,163.76,3.3826,4.1055,4.0243,4.5499,4.16
NORTH DAKOTA,4,120190,"SOYBEANS, NESOI",0,0,35.44,160.77,0,0,0.9071,4.4667,353.65
NORTH DAKOTA,5,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,31.17,27.11,110.85,136.23,1.2326,0.7804,2.8374,3.7849,22.89
NORTH DAKOTA,6,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,97.51,37.5,135.33,128.74,3.8566,1.0796,3.464,3.5768,-4.87
NORTH DAKOTA,7,310210,"UREA, WHETHER OR NOT IN AQUEOUS SOLUTION",158.3,191.06,212.96,126.82,6.2609,5.5004,5.4511,3.5235,-40.45
NORTH DAKOTA,8,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,37.23,75.55,70.82,88.42,1.4725,2.1748,1.8128,2.4568,24.86
NORTH DAKOTA,9,870840,GEAR BOXES FOR MOTOR VEHICLES,40.67,69.05,60.55,69.77,1.6087,1.9878,1.5499,1.9386,15.23
NORTH DAKOTA,10,843359,"HARVESTING MACHINERY, NESOI",26.22,31.96,57.99,61.14,1.0369,0.9202,1.4843,1.6988,5.44
NORTH DAKOTA,11,870210,MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(,24.79,5.14,13.68,52.88,0.9804,0.1481,0.3502,1.4691,286.44
NORTH DAKOTA,12,100390,"BARLEY, NESOI",0,0,64.64,52.16,0,0,1.6547,1.4493,-19.31
NORTH DAKOTA,13,841229,HYDRAULIC POWER ENGINES & MOTORS EX LINEAR AC,10.94,9.52,36.12,47.42,0.4325,0.274,0.9246,1.3175,31.29
NORTH DAKOTA,14,843230,"SEEDERS, PLANTERS AND TRANSPLANTERS",25.18,32.75,37.89,46.24,0.9957,0.9429,0.9699,1.2847,22.03
NORTH DAKOTA,15,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,45.69,40.32,40.73,45.47,1.8072,1.1608,1.0427,1.2633,11.62
NORTH DAKOTA,16,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",32.43,36.73,38.5,45.09,1.2828,1.0575,0.9855,1.2529,17.12
NORTH DAKOTA,17,100119,"DURUM WHEAT, NESOI",0,0,43.02,45.01,0,0,1.1013,1.2505,4.61
NORTH DAKOTA,18,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,22.8,41.5,42.55,42.19,0.9017,1.1948,1.0893,1.1722,-0.86
NORTH DAKOTA,19,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,12.15,37.82,0,0,0.311,1.0509,211.31
NORTH DAKOTA,20,730900,"TANKS ETC, OVER 300 LITER CAPACITY, IRON OR S",25.89,39.16,45.17,37.68,1.0239,1.1273,1.1563,1.047,-16.58
NORTH DAKOTA,21,870120,ROAD TRACTORS FOR SEMI-TRAILERS,3.81,10.01,26.69,36.59,0.1506,0.2881,0.6832,1.0165,37.07
NORTH DAKOTA,22,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,31.23,27.01,58.1,34.99,1.2351,0.7775,1.4872,0.9723,-39.77
NORTH DAKOTA,23,310420,POTASSIUM CHLORIDE,21.06,30.85,35.96,34.14,0.8328,0.8882,0.9206,0.9485,-5.08
NORTH DAKOTA,24,843290,AGRIC HORT/FOREST MACHY & LAWN/GROUND ROLLER,15.06,22.5,34.22,33.33,0.5955,0.6478,0.8759,0.926,-2.59
NORTH DAKOTA,25,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,29.12,41.02,42.14,33.28,1.1518,1.1809,1.0786,0.9246,-21.03
NEBRASKA,0,0,World,2900.81,3414.87,3575.94,3701.77,0.1516,0.1547,0.1572,0.1632,3.52
NEBRASKA,0,25,Top 25,990.6,1038.33,1161.97,1417.75,34.1492,30.4062,32.4942,38.2993,22.01
NEBRASKA,1,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",0,0,99.42,231.39,0,0,2.7801,6.2507,132.75
NEBRASKA,2,843390,"PARTS FOR HARVESTER, GRASS MOWERS, SORTING EG",74.77,107.57,117.92,151.45,2.5776,3.1499,3.2975,4.0914,28.44
NEBRASKA,3,840890,"COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,",78.22,76.56,89.8,107.72,2.6963,2.242,2.5112,2.9099,19.95
NEBRASKA,4,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",43.03,62.58,81.16,84.63,1.4834,1.8325,2.2697,2.2863,4.28
NEBRASKA,5,843359,"HARVESTING MACHINERY, NESOI",27.45,6.46,32.47,69.95,0.9461,0.1892,0.908,1.8896,115.42
NEBRASKA,6,100490,"OATS, NESOI",0,0,55.89,64.54,0,0,1.563,1.7434,15.47
NEBRASKA,7,293499,NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP,44.41,48.67,5.06,58.39,1.5311,1.4252,0.1415,1.5774,1054.26
NEBRASKA,8,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",50.52,47.49,47.09,56.25,1.7414,1.3906,1.3169,1.5196,19.44
NEBRASKA,9,870120,ROAD TRACTORS FOR SEMI-TRAILERS,113.96,67.84,56.84,52.29,3.9285,1.9867,1.5896,1.4125,-8.01
NEBRASKA,10,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,8.58,25.76,38.38,49.45,0.2958,0.7543,1.0732,1.3358,28.85
NEBRASKA,11,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",168.06,159.04,48.99,49.35,5.7934,4.6573,1.37,1.3332,0.74
NEBRASKA,12,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",21,24.42,32.94,47.08,0.7238,0.7151,0.9211,1.2718,42.92
NEBRASKA,13,848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",23.48,38.92,39.58,44.58,0.8094,1.1396,1.1068,1.2044,12.65
NEBRASKA,14,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",48.87,40.53,44.77,41.45,1.6848,1.1869,1.2519,1.1196,-7.42
NEBRASKA,15,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",20.6,30.98,32.96,34.97,0.71,0.9072,0.9217,0.9446,6.09
NEBRASKA,16,81340,"FRUIT, DRIED, NESOI, EX THAT OF HEADING 0801-",25.44,29.17,33.97,33.76,0.8771,0.8542,0.9499,0.912,-0.6
NEBRASKA,17,853321,"FIXED RESISTORS, NESOI, PWR HAND CAP NOV 20 W",38.39,34.71,31.3,33.62,1.3235,1.0163,0.8753,0.9081,7.41
NEBRASKA,18,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",43.31,31.31,20.49,30.84,1.493,0.9169,0.5731,0.833,50.46
NEBRASKA,19,840733,SPARK-IGNTN RECRCTNG PISTN ENG ETC >250 NOV10,7.39,23.87,31.12,29.62,0.2549,0.6991,0.8701,0.8002,-4.8
NEBRASKA,20,870990,PARTS FOR WORKS TRUCKS W/O LIFT EQUIP,31.93,29.27,51.08,28.22,1.1007,0.8571,1.4285,0.7623,-44.76
NEBRASKA,21,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH",17.63,16.51,18.16,27.61,0.6078,0.4835,0.5079,0.7458,52.03
NEBRASKA,22,392690,"ARTICLES OF PLASTICS, NESOI",20.06,25.03,24.71,25.34,0.6917,0.7329,0.691,0.6846,2.57
NEBRASKA,23,350790,"ENZYMES AND PREPARED ENZYMES, NESOI",55.2,84.97,97.72,24.75,1.903,2.4884,2.7328,0.6687,-74.67
NEBRASKA,24,401699,ARTICLES OF SOFT VULCANIZED RUBBER NESOI,12.62,12.15,16.5,20.91,0.435,0.3559,0.4614,0.565,26.76
NEBRASKA,25,902890,PT ACCES GAS LQD ELEC SUPPLY MTR INC CLBRATIN,15.69,14.52,13.66,19.59,0.5409,0.4253,0.3821,0.5293,43.4
NEW HAMPSHIRE,0,0,World,8949.85,11681.91,12225.19,11872.27,0.4676,0.5291,0.5373,0.5236,-2.89
NEW HAMPSHIRE,0,25,Top 25,3398.69,4641.87,9191.54,8780.22,37.9748,39.7355,75.1852,73.9557,-4.47
NEW HAMPSHIRE,1,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,4464.78,4476.34,0,0,36.5212,37.7042,0.26
NEW HAMPSHIRE,2,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,1742.32,2778.25,2560.7,2029.17,19.4676,23.7825,20.9461,17.0916,-20.76
NEW HAMPSHIRE,3,271020,PETROLEUM OILS AND PREPS CONTAINING BIODIESEL,0,0,281.29,507.17,0,0,2.3009,4.2719,80.3
NEW HAMPSHIRE,4,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,183.48,246.22,213.24,234.6,2.0501,2.1077,1.7442,1.976,10.02
NEW HAMPSHIRE,5,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",189.66,168.77,208.03,210.67,2.1192,1.4447,1.7016,1.7744,1.27
NEW HAMPSHIRE,6,271320,PETROLEUM BITUMEN,131.56,130.2,221.12,176.72,1.4699,1.1145,1.8087,1.4885,-20.08
NEW HAMPSHIRE,7,392119,"PLATES, SHEETS ETC. NESOI, CELLULAR PLASTIC N",95.1,100.93,110.87,134.84,1.0625,0.864,0.9069,1.1357,21.62
NEW HAMPSHIRE,8,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,83.48,71.01,62.3,98.2,0.9328,0.6079,0.5096,0.8271,57.62
NEW HAMPSHIRE,9,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",61.51,47.92,85.31,92.53,0.6873,0.4102,0.6978,0.7794,8.47
NEW HAMPSHIRE,10,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",64.07,51.73,79.38,89.82,0.7159,0.4428,0.6493,0.7566,13.15
NEW HAMPSHIRE,11,271600,ELECTRICAL ENERGY,417.88,372.22,104.48,74.78,4.6691,3.1863,0.8546,0.6299,-28.43
NEW HAMPSHIRE,12,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,98.45,50.75,70.67,63.95,1.1,0.4344,0.5781,0.5386,-9.51
NEW HAMPSHIRE,13,853921,TUNGSTEN HALOGEN ELECTRIC FILAMENT LAMPS,38.35,44.18,49.52,60.52,0.4285,0.3782,0.4051,0.5098,22.21
NEW HAMPSHIRE,14,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",38.7,36.76,40.21,54.85,0.4324,0.3147,0.3289,0.462,36.42
NEW HAMPSHIRE,15,902750,INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO,13.03,11.45,44.01,51,0.1456,0.098,0.36,0.4295,15.87
NEW HAMPSHIRE,16,640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, AN",53.93,57.64,61.07,50.41,0.6026,0.4934,0.4996,0.4246,-17.46
NEW HAMPSHIRE,17,30471,"COD FILLETS, FROZEN",0,0,33.45,50.3,0,0,0.2736,0.4237,50.37
NEW HAMPSHIRE,18,30612,"LOBSTERS, INCLUDING IN SHELL, FROZEN",35.78,47.59,52.64,46.36,0.3998,0.4074,0.4306,0.3905,-11.93
NEW HAMPSHIRE,19,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,3.71,237.47,243.76,45.57,0.0414,2.0328,1.9939,0.3838,-81.31
NEW HAMPSHIRE,20,930510,"PTS & ACCESSORIES,OF PISTOLS OR REVOLVERS",13.51,22.97,34.45,43.9,0.1509,0.1966,0.2818,0.3697,27.41
NEW HAMPSHIRE,21,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",10.33,25.68,27.91,39.33,0.1154,0.2199,0.2283,0.3313,40.94
NEW HAMPSHIRE,22,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",36.16,29.7,40.52,39.29,0.404,0.2543,0.3314,0.3309,-3.03
NEW HAMPSHIRE,23,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,24.97,38.91,38.31,37.42,0.279,0.3331,0.3134,0.3152,-2.33
NEW HAMPSHIRE,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,27.87,25.19,27.24,36.72,0.3114,0.2156,0.2228,0.3093,34.78
NEW HAMPSHIRE,25,950611,"SNOW-SKIS & PARTS & ACCESSORIES, EXCEPT SKI P",34.85,46.33,36.28,35.79,0.3894,0.3966,0.2968,0.3014,-1.37
NEW JERSEY,0,0,World,108660.25,125479.48,120850.25,119180.76,5.6776,5.6828,5.3114,5.2559,-1.38
NEW JERSEY,0,25,Top 25,44173.68,51348.89,60793.99,58276.21,40.653,40.9221,50.3052,48.8973,-4.14
NEW JERSEY,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,10273.74,14982.55,14280.09,11916.51,9.4549,11.9402,11.8163,9.9987,-16.55
NEW JERSEY,2,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,7218.86,6810.74,8126.95,11504.15,6.6435,5.4278,6.7248,9.6527,41.56
NEW JERSEY,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,11161.71,10298.09,0,0,9.236,8.6407,-7.74
NEW JERSEY,4,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,7800.53,5313.01,4693.85,5011.44,7.1788,4.2342,3.884,4.2049,6.77
NEW JERSEY,5,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",4513.12,5630.69,5654.68,4805.87,4.1534,4.4873,4.6791,4.0324,-15.01
NEW JERSEY,6,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,4814.71,6513.66,5757.7,3618.26,4.431,5.191,4.7643,3.0359,-37.16
NEW JERSEY,7,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,724.07,904.18,936.2,1085.84,0.6664,0.7206,0.7747,0.9111,15.98
NEW JERSEY,8,711021,"PALLADIUM, UNWROUGHT OR IN POWDER FORM",490.57,1443.14,1020.8,963.66,0.4515,1.1501,0.8447,0.8086,-5.6
NEW JERSEY,9,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",408.8,663.7,778.79,793.61,0.3762,0.5289,0.6444,0.6659,1.9
NEW JERSEY,10,711011,"PLATINUM, UNWROUGHT OR POWDER",791.6,1119.11,1036.68,727.23,0.7285,0.8919,0.8578,0.6102,-29.85
NEW JERSEY,11,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,",595.99,565.26,528.33,659.09,0.5485,0.4505,0.4372,0.553,24.75
NEW JERSEY,12,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,875.7,877.9,668.06,658.23,0.8059,0.6996,0.5528,0.5523,-1.47
NEW JERSEY,13,40690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY",507.91,542.18,586.3,598.3,0.4674,0.4321,0.4851,0.502,2.05
NEW JERSEY,14,180100,"COCOA BEANS, WHOLE OR BROKEN, RAW OR ROASTED",780.86,965.79,590.44,582.66,0.7186,0.7697,0.4886,0.4889,-1.32
NEW JERSEY,15,852872,"RECEPTION APPARATUS FOR TELEVISION, COLOR, NE",382.23,212.49,424.25,557.11,0.3518,0.1693,0.3511,0.4675,31.32
NEW JERSEY,16,20230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",331.68,393.72,556.47,556.9,0.3052,0.3138,0.4605,0.4673,0.08
NEW JERSEY,17,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",527.85,500.38,526.66,522.5,0.4858,0.3988,0.4358,0.4384,-0.79
NEW JERSEY,18,300439,HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA,465.82,640.98,497.99,462,0.4287,0.5108,0.4121,0.3876,-7.23
NEW JERSEY,19,30617,"SHRIMPS AND PRAWNS, FROZEN, NESOI",0,0,418.54,458.88,0,0,0.3463,0.385,9.64
